"address_id","house_number","house_name","street","city","county","post_code","Address_ID"
3729986295,178,"The Broadway","The Crescent","Carlisle","Staffordshire","LU1 2AA","AD00517"
4410017446,101,"Rivergate","Kensington Palace Gardens","Gloucester","Shropshire","LN1 1AA","AD00518"
3063859397,443,"Minster Court","Thornhill Road","Doncaster","Warwickshire","GL1 1AA","AD00519"
6612926589,1136,"The Drapery","Marylebone High Street","Watford","East Sussex","SR1 1AA","AD00520"
9114643111,1435,"The Cube","Addison Road","Lincoln","Bedfordshire","HU1 1AA","AD00521"
9018114618,716,"The Brunel Centre","Askew Road","York","Greater Manchester","NR1 3AA","AD00522"
1845306333,266,"The Beacon","The Boltons","Bolton","Gloucestershire","FY1 3AA","AD00523"
9634702953,939,"The Quays","Barnsbury Road","Birmingham","Norfolk","TS1 1AA","AD00524"
497769719,1486,"Victoria Gate","Fitzroy Square","Nottingham","Somerset","BH1 2AA","AD00525"
756021707,1132,"Waterdale","Elgin Avenue","Birmingham","Nottinghamshire","YO1 2AA","AD00526"
4751642928,387,"Bathurst Buildings","Barnsbury Road","Reading","Berkshire","LN1 2AA","AD00527"
4392523187,1431,"St. Annes Way","Elgin Avenue","Middlesbrough","West Midlands","NE1 2AA","AD00528"
6148746875,29,"The Exchange","Sutherland Avenue","Stoke-on-Trent","West Yorkshire","BN1 3AA","AD00529"
2661278001,207,"Cathedral Square","Marylebone High Street","Luton","Lancashire","SP1 3AA","AD00530"
3228163024,1363,"The Hoe Apartment Hotel","Wilton Road","Cambridge","Warwickshire","RG1 1AA","AD00531"
542367262,1328,"The Curve","Park Avenue Road","Stoke-on-Trent","Bristol","WD1 1AA","AD00532"
9390013739,1488,"Cathedral Square","Notting Hill Gate","Wolverhampton","Nottinghamshire","EX1 2AA","AD00533"
4012819747,1143,"County Oak","Marylebone High Street","Leeds","West Midlands","B1 3AA","AD00534"
5704228089,754,"The Bottle Yard Studios","Bramerton Street","Coventry","Greater Manchester","ST1 2AA","AD00535"
5266072717,677,"The Liver Building","Lyttelton Road","Lincoln","Nottinghamshire","EX1 2AA","AD00536"
4090568668,588,"The Mailbox","Alverstone Street","Wolverhampton","West Midlands","OL1 3AA","AD00537"
6313082869,910,"The Drapery","Margravine Road","Luton","South Yorkshire","WF1 2AA","AD00538"
847907716,1438,"Deansgate Quays","Elgin Avenue","Bournemouth","Leicestershire","GL1 2AA","AD00539"
1846376343,431,"The Custard Factory","Askew Road","Leeds","Essex","CB1 1AA","AD00540"
9482151232,466,"Bathurst Buildings","Kensington Palace Gardens","Bradford","Surrey","NR1 2AA","AD00541"
4640475586,167,"Trinity Leeds","Alverstone Street","Milton Keynes","Merseyside","BL1 3AA","AD00542"
1992019053,210,"The Sands","Wimbledon Park Road","Bolton","Devon","B1 1AA","AD00543"
7495428708,131,"The Rows","Askew Road","Sunderland","Dorset","CR1 1AA","AD00544"
2310715433,200,"The Waterfront","The Crescent","Coventry","Worcestershire","CH1 1AA","AD00545"
861652525,925,"Bathurst Buildings","Chipping Norton Street","Sunderland","Durham","SO1 1AA","AD00546"
8695807142,57,"Chapelfield Road","Chipping Norton Street","Ipswich","Norfolk","YO1 1AA","AD00547"
6034676541,489,"Trinity Walk","Park Avenue Road","Manchester","Cheshire","GL1 1AA","AD00548"
7160060431,1146,"The Rufus Centre","Askew Road","Doncaster","Buckinghamshire","DY1 3AA","AD00549"
2345614706,650,"Smithfield","Randolph Crescent","Coventry","Cumbria","PE1 3AA","AD00550"
4323784295,1179,"The Potteries Shopping Centre","The Boltons","Middlesbrough","East Sussex","ST1 3AA","AD00551"
7618702624,983,"The Lumen","Wimbledon Park Road","Bristol","Cheshire","BN1 3AA","AD00552"
2345194316,595,"Hadrian's Court","Highbury Fields","Newcastle upon Tyne","Nottinghamshire","WF1 2AA","AD00553"
589658123,82,"Rochdale Exchange","Church Street","Swindon","Merseyside","CA1 2AA","AD00554"
277161185,1006,"City Park","Barons Court Road","Wakefield","Lancashire","SO1 2AA","AD00555"
8358991916,854,"Fossgate","The Crescent","Birmingham","South Yorkshire","BS1 3AA","AD00556"
3183690306,1412,"The Triangle","Kensington Palace Gardens","Bradford","South Yorkshire","SR1 1AA","AD00557"
233333428,162,"The Harlequin","Barnsbury Road","Swindon","Lancashire","CB1 1AA","AD00558"
5587496082,331,"The Beacon","Church Street","Blackpool","South Yorkshire","LU1 2AA","AD00559"
1040233074,1311,"Edgbaston Park","Gillespie Road","Sunderland","Warwickshire","NN1 2AA","AD00560"
3829128185,645,"Bournville Wharf","Marylebone High Street","Southampton","Staffordshire","NE1 3AA","AD00561"
1180155777,415,"The Rufus Centre","Wimbledon Park Road","Newcastle upon Tyne","Somerset","BS1 1AA","AD00562"
7097111518,1316,"Edgbaston Park","Lyttelton Road","Northampton","Nottinghamshire","OL1 2AA","AD00563"
4610115492,1486,"Victoria Gate","Fitzroy Square","Nottingham","Somerset","BH1 2AA","AD00564"
3926947705,57,"Chapelfield Road","Chipping Norton Street","Ipswich","Norfolk","YO1 1AA","AD00565"
3279604060,212,"Lace Market Wohnungen","Notting Hill Gate","Bradford","Cumbria","SO1 2AA","AD00566"
616577532,905,"The Potteries Shopping Centre","Canonbury Grove","Portsmouth","Shropshire","SP1 1AA","AD00567"
258686863,906,"The Triangle","Elgin Avenue","Dudley","Bedfordshire","CR1 2AA","AD00568"
8110711707,1258,"Waterfront","Alverstone Street","Carlisle","City of London","FY1 3AA","AD00569"
6941237643,204,"The Silk Mill","Fitzroy Square","Stoke-on-Trent","Greater London","CV1 1AA","AD00570"
7401831600,729,"Cathedral Green","Chipping Norton Street","Kingston upon Hull","Bristol","LS1 1AA","AD00571"
3879983682,316,"Victoria Street","Alverstone Street","Coventry","South Yorkshire","HU1 3AA","AD00572"
5823871163,239,"Gunwharf Quays","Wimbledon Park Road","Ipswich","Cumbria","WD1 1AA","AD00573"
2241227897,1235,"The Norwich Lanes","The Boltons","Exeter","Bristol","BH1 3AA","AD00574"
131102613,302,"Kelham Island","Alverstone Street","Ipswich","Durham","FY1 1AA","AD00575"
5588928741,1218,"Cassiobury Park","Askew Road","Norwich","Staffordshire","BS1 2AA","AD00576"
6544935549,1473,"The Brewery Wharf","Fitzroy Square","Leeds","Suffolk","BS1 3AA","AD00577"
9473150822,29,"The Exchange","Sutherland Avenue","Stoke-on-Trent","West Yorkshire","BN1 3AA","AD00578"
9453401668,562,"The Silk Mill","Elgin Avenue","Leicester","Merseyside","NN1 3AA","AD00579"
4094544658,1140,"Bournville Wharf","Randolph Crescent","Bournemouth","Wiltshire","LE1 3AA","AD00580"
7379579827,666,"Minster Court","Park Avenue Road","Wakefield","Herefordshire","WF1 3AA","AD00581"
7001536504,751,"The Elements","Barnsbury Road","Lincoln","Essex","NN1 2AA","AD00582"
6244942396,1233,"The Drapery","Elgin Avenue","Sunderland","East Sussex","LU1 1AA","AD00583"
5682413598,81,"St. Annes Way","Askew Road","Leicester","Cambridgeshire","OL1 1AA","AD00584"
1746912782,1235,"The Norwich Lanes","The Boltons","Exeter","Bristol","BH1 3AA","AD00585"
2448505594,447,"City Park","Parsons Green Lane","Manchester","Bedfordshire","FY1 2AA","AD00586"
4891156139,1490,"The Sands","Addison Road","Bournemouth","Leicestershire","OX1 3AA","AD00587"
3146725029,749,"Highcross Leicester","Wimbledon Park Road","Southampton","Shropshire","LU1 2AA","AD00588"
3010144008,642,"The Landmark","Lauderdale Road","Sheffield","Cheshire","BD1 3AA","AD00589"
9354383238,367,"The Avenue","Wimbledon Park Road","Derby","Suffolk","NN1 3AA","AD00590"
5833946123,679,"Steep Hill","Margravine Road","Gloucester","Cheshire","PL1 2AA","AD00591"
6823971592,568,"Victoria Street","Bramerton Street","Northampton","Essex","BS1 3AA","AD00592"
9999453287,454,"The Silk Mill","Wilton Road","Lincoln","Cornwall","LE1 3AA","AD00593"
3262425834,137,"Bede House","Addison Road","Sheffield","West Sussex","EX1 2AA","AD00594"
292825676,1345,"Abington Street","Gillespie Road","Exeter","Shropshire","LN1 1AA","AD00595"
5501356686,1158,"The Broadway","Askew Road","Plymouth","Essex","NE1 1AA","AD00596"
5709606154,982,"Bede House","Alverstone Street","Brighton","Devon","PL1 2AA","AD00597"
7642314132,910,"The Bridges","Wilton Road","Peterborough","Worcestershire","LS1 3AA","AD00598"
2856846114,1299,"Trinity Walk","The Crescent","Crawley","Suffolk","MK1 1AA","AD00599"
3592312472,1021,"Porter Valley","Fitzroy Square","Carlisle","Bedfordshire","DE1 1AA","AD00600"
9913203589,374,"Fossgate","Barons Court Road","Nottingham","Greater London","NG1 1AA","AD00601"
9588802768,890,"The Drapery","Church Street","Carlisle","Lincolnshire","WV1 2AA","AD00602"
2553249721,1158,"Gunwharf Quays","Gillespie Road","Birmingham","Shropshire","RG1 2AA","AD00603"
1272043363,1112,"Watergate Street","Alverstone Street","Birmingham","Isle of Wight","YO1 2AA","AD00604"
6644428746,17,"Cathedral Quarter","Weltjie Road","Carlisle","Greater London","M1 2AA","AD00605"
2628033127,271,"Victoria Gate","Chipping Norton Street","Blackburn","Durham","LE1 3AA","AD00606"
2358618837,274,"Leopold Square","Wimbledon Park Road","Southampton","Derbyshire","EX1 3AA","AD00607"
7474143534,603,"The Vines","Thornhill Road","Cambridge","Devon","EX1 1AA","AD00608"
3285079568,751,"St. Annes Way","Barons Court Road","Norwich","East Riding of Yorkshire","BD1 3AA","AD00609"
7988632590,204,"The Silk Mill","Fitzroy Square","Stoke-on-Trent","Greater London","CV1 1AA","AD00610"
9917640541,50,"Transporter Bridge Apartments","Weltjie Road","Salisbury","Cornwall","WF1 3AA","AD00611"
8130820625,1407,"The Market Place","Park Avenue Road","Coventry","West Yorkshire","DN1 2AA","AD00612"
7132344811,147,"The Exchange","Marylebone High Street","Middlesbrough","Greater Manchester","TS1 2AA","AD00613"
7668607137,630,"Porter Valley","Parsons Green Lane","Leeds","Lancashire","FY1 1AA","AD00614"
4209294144,1064,"The Big One Apartments","The Boltons","Bradford","Cheshire","SP1 3AA","AD00615"
1704824788,510,"The Deep","Marylebone High Street","Leicester","Berkshire","WV1 3AA","AD00616"
1798259400,1494,"The Distillery","Barons Court Road","Sunderland","Greater Manchester","SP1 3AA","AD00617"
249250063,623,"Friargate","The Boltons","Bolton","Lincolnshire","MK1 2AA","AD00618"
5756828575,682,"Victoria Gate","Elgin Avenue","Newcastle upon Tyne","Nottinghamshire","RG1 1AA","AD00619"
8217636613,790,"Gunwharf Quays","Alverstone Street","Chester","Bedfordshire","SR1 2AA","AD00620"
3905101394,1363,"The Hoe Apartment Hotel","Wilton Road","Cambridge","Warwickshire","RG1 1AA","AD00621"
1692190792,392,"The Lexington","Marylebone High Street","Exeter","Cumbria","B1 1AA","AD00622"
865982554,1358,"The Deep","Fitzroy Square","Rochdale","Lincolnshire","TS1 2AA","AD00623"
9542516959,651,"The Exchange","Wimbledon Park Road","Manchester","Somerset","MK1 1AA","AD00624"
5309632751,793,"Cathedral Quarter","Addison Road","Dudley","Kent","FY1 2AA","AD00625"
8860110505,773,"The Pumphouse","Church Street","Luton","North Yorkshire","B1 1AA","AD00626"
4487382351,244,"Quayside Quays","Marylebone High Street","Oxford","Hertfordshire","IP1 2AA","AD00627"
3614783405,298,"The Bottle Yard Studios","Fitzroy Square","Northampton","Hampshire","PL1 2AA","AD00628"
7535667783,131,"The Rows","Askew Road","Sunderland","Dorset","CR1 1AA","AD00629"
8524797169,1034,"The Buttermarket","Chipping Norton Street","Crawley","Rutland","OX1 2AA","AD00630"
1899486089,82,"Rochdale Exchange","Thornhill Road","Salisbury","Lincolnshire","BH1 1AA","AD00631"
1588614727,1060,"The Cube","Barons Court Road","Nottingham","Derbyshire","DN1 3AA","AD00632"
1478334436,1333,"The Hive","Thornhill Road","Wakefield","Lancashire","FY1 2AA","AD00633"
458772518,506,"The Park","Marylebone High Street","Doncaster","Surrey","SO1 3AA","AD00634"
7443817797,595,"Hadrian's Court","Highbury Fields","Newcastle upon Tyne","Nottinghamshire","WF1 2AA","AD00635"
3240637707,968,"Forster Square Apartments","Alverstone Street","Wolverhampton","East Sussex","BH1 1AA","AD00636"
8491523553,1108,"Sovereign Square","Elgin Avenue","Dudley","Worcestershire","NN1 1AA","AD00637"
6409604262,1378,"Kings Walk","Canonbury Grove","Manchester","Cumbria","WV1 2AA","AD00638"
7727364622,1152,"Hampton","Gillespie Road","Watford","Hampshire","CB1 2AA","AD00639"
9871362900,340,"Sovereign Square","Gillespie Road","Bolton","Oxfordshire","EX1 2AA","AD00640"
5290861939,923,"The Triangle","Weltjie Road","Luton","South Yorkshire","BS1 1AA","AD00641"
9961714849,764,"The Waterfront","Gillespie Road","Oxford","Cumbria","YO1 1AA","AD00642"
1856356841,887,"The Residence","Lauderdale Road","York","Hertfordshire","MK1 1AA","AD00643"
9733336378,234,"The Hive","Chipping Norton Street","Leicester","Greater Manchester","MK1 3AA","AD00644"
6550616069,809,"Fisherton Street","Randolph Crescent","Chester","West Sussex","NN1 1AA","AD00645"
6295104126,367,"Friar Street","Wimbledon Park Road","Rochdale","Rutland","BH1 1AA","AD00646"
7971086555,829,"The Maltings","Canonbury Grove","Wolverhampton","Nottinghamshire","BH1 2AA","AD00647"
3569146650,754,"Castlefield Wharf","The Boltons","Oxford","Greater Manchester","PE1 2AA","AD00648"
225666499,663,"The Assissi Apartments","Sutherland Avenue","Brighton","West Midlands","NR1 3AA","AD00649"
4329768593,684,"Blackburn Mall","Barnsbury Road","Middlesbrough","Staffordshire","NN1 2AA","AD00650"
3577059060,586,"The Promenade Apartments","Elgin Avenue","Nottingham","East Sussex","TS1 3AA","AD00651"
8880477196,702,"The Exchange","Alverstone Street","Stoke-on-Trent","South Yorkshire","GL1 2AA","AD00652"
9709646273,50,"St. Annes Way","Lauderdale Road","Newcastle upon Tyne","Northumberland","BN1 3AA","AD00653"
3157516973,910,"The Bridges","Wilton Road","Peterborough","Worcestershire","LS1 3AA","AD00654"
3542247146,1021,"The Sands","Gillespie Road","Doncaster","Somerset","BH1 1AA","AD00655"
6381027894,481,"The BH1 Apartments","Askew Road","Birmingham","Leicestershire","M1 3AA","AD00656"
4701035580,837,"Linthorpe Road","Thornhill Road","Southampton","Dorset","LS1 1AA","AD00657"
4375123206,466,"The Bridges","Wimbledon Park Road","Newcastle upon Tyne","Berkshire","SR1 3AA","AD00658"
2026944288,5,"Crusader Court","Elgin Avenue","Cambridge","Gloucestershire","YO1 3AA","AD00659"
3821611375,1233,"The Drapery","Elgin Avenue","Sunderland","East Sussex","LU1 1AA","AD00660"
2614378216,824,"The Moor","Park Avenue Road","Oxford","Bedfordshire","NN1 1AA","AD00661"
1055649492,215,"Crusader Court","Church Street","Doncaster","East Riding of Yorkshire","GL1 3AA","AD00662"
7025614130,1393,"Southgate","Parsons Green Lane","Newcastle upon Tyne","Northumberland","M1 3AA","AD00663"
120053144,265,"High Street","Barnsbury Road","Leeds","Northamptonshire","S1 3AA","AD00664"
8480784156,1218,"Cassiobury Park","Askew Road","Norwich","Staffordshire","BS1 2AA","AD00665"
3632486859,1235,"Rochdale Exchange","Randolph Crescent","Bournemouth","Hertfordshire","ST1 2AA","AD00666"
1999426568,694,"The Promenade Apartments","Randolph Crescent","Blackburn","Cheshire","SR1 2AA","AD00667"
8938975827,164,"Kelham Island","Margravine Road","Northampton","Essex","LS1 2AA","AD00668"
593428706,1144,"Ropewalks","Church Street","Stoke-on-Trent","Devon","OX1 2AA","AD00669"
7137345921,1358,"The Deep","Fitzroy Square","Rochdale","Lincolnshire","TS1 2AA","AD00670"
7460423963,1028,"Victoria Street","Kensington Palace Gardens","Bradford","Nottinghamshire","LU1 3AA","AD00671"
8816562250,564,"Frenchgate Shopping Centre","Thornhill Road","Crawley","Lancashire","S1 3AA","AD00672"
7496654035,57,"Chapelfield Road","Chipping Norton Street","Ipswich","Norfolk","YO1 1AA","AD00673"
2765636621,1140,"Bournville Wharf","Randolph Crescent","Bournemouth","Wiltshire","LE1 3AA","AD00674"
4198642966,496,"Hampton","The Crescent","Blackburn","Isle of Wight","DY1 2AA","AD00675"
303896752,929,"The Exchange","Elgin Avenue","Stoke-on-Trent","Herefordshire","BD1 1AA","AD00676"
1861095112,185,"The Mander Centre","Elgin Avenue","Rochdale","Devon","PL1 1AA","AD00677"
783542895,483,"The Waterfront","Highbury Fields","Manchester","Northamptonshire","SN1 2AA","AD00678"
154137898,677,"The Liver Building","Lyttelton Road","Lincoln","Nottinghamshire","EX1 2AA","AD00679"
5894880750,1385,"Kings Walk","Wimbledon Park Road","Birmingham","Bristol","BS1 2AA","AD00680"
6713912788,1484,"Hadrian's Court","Bloomsbury Square","Nottingham","Essex","M1 2AA","AD00681"
4151407936,562,"The Silk Mill","Elgin Avenue","Leicester","Merseyside","NN1 3AA","AD00682"
8446488116,1060,"The Lansdowne","Gillespie Road","Chester","Herefordshire","BN1 2AA","AD00683"
4406636471,939,"The Quays","Barnsbury Road","Birmingham","Norfolk","TS1 1AA","AD00684"
8039698499,544,"Fisherton Street","Church Street","Reading","Lancashire","BN1 1AA","AD00685"
5877549677,212,"Lace Market Wohnungen","Notting Hill Gate","Bradford","Cumbria","SO1 2AA","AD00686"
938029789,752,"Chapelfield Road","Askew Road","Chester","City of London","PL1 2AA","AD00687"
700371672,702,"The Exchange","Alverstone Street","Stoke-on-Trent","South Yorkshire","GL1 2AA","AD00688"
3012693211,921,"Frenchgate Shopping Centre","Askew Road","Cambridge","Staffordshire","PE1 2AA","AD00689"
4882591847,792,"Southgate","Lauderdale Road","Nottingham","Bristol","PL1 1AA","AD00690"
3310361985,246,"Minster Court","Thornhill Road","Oxford","Kent","CA1 1AA","AD00691"
9179563120,1108,"Sovereign Square","Elgin Avenue","Dudley","Worcestershire","NN1 1AA","AD00692"
5941436157,322,"Moda Living","Randolph Crescent","Leicester","Bedfordshire","SO1 2AA","AD00693"
8038664205,1293,"Wapping Wharf","Fitzroy Square","Luton","Northumberland","BN1 3AA","AD00694"
8112123187,776,"The Marina","Fitzroy Square","Liverpool","Merseyside","CB1 1AA","AD00695"
6818955193,1066,"The Randolph","Chipping Norton Street","Exeter","Herefordshire","SR1 2AA","AD00696"
1925522903,1476,"The Drapery","Chipping Norton Street","Leeds","West Sussex","BH1 1AA","AD00697"
2216140244,661,"The Residence","Addison Road","Watford","Norfolk","CA1 2AA","AD00698"
5212791359,595,"Highcross Leicester","Bramerton Street","Rochdale","Hertfordshire","NE1 2AA","AD00699"
1685808158,1305,"Market Square","Askew Road","Oxford","Dorset","MK1 1AA","AD00700"
9424801114,564,"Frenchgate Shopping Centre","Thornhill Road","Crawley","Lancashire","S1 3AA","AD00701"
2548163334,247,"Castle Quay Apartments","Alverstone Street","Brighton","Cornwall","NG1 2AA","AD00702"
4242066910,1486,"Victoria Gate","Fitzroy Square","Nottingham","Somerset","BH1 2AA","AD00703"
287379906,837,"Linthorpe Road","Thornhill Road","Southampton","Dorset","LS1 1AA","AD00704"
1802463488,271,"Victoria Gate","Chipping Norton Street","Blackburn","Durham","LE1 3AA","AD00705"
7262401106,1476,"The Drapery","Chipping Norton Street","Leeds","West Sussex","BH1 1AA","AD00706"
1662182716,645,"The Forbury","Notting Hill Gate","Bolton","Lincolnshire","HU1 2AA","AD00707"
9768491574,131,"The Quays","Thornhill Road","Doncaster","Suffolk","NE1 3AA","AD00708"
11296798,821,"The Broadway","Thornhill Road","Gloucester","Leicestershire","BH1 2AA","AD00709"
8613595812,244,"Quayside Quays","Marylebone High Street","Oxford","Hertfordshire","IP1 2AA","AD00710"
1599542846,1035,"Kampus","Canonbury Grove","Southampton","Dorset","BS1 3AA","AD00711"
4710710058,368,"The Leverton","Wilton Road","Sheffield","Dorset","YO1 1AA","AD00712"
5402691924,853,"The Bridges","Canonbury Grove","Kingston upon Hull","Hertfordshire","WV1 3AA","AD00713"
5254577711,202,"The Strand","Wilton Road","Rochdale","Hampshire","OL1 2AA","AD00714"
5755719683,513,"Sovereign Square","Bloomsbury Square","Portsmouth","Kent","SP1 2AA","AD00715"
6553694346,936,"Bede House","Parsons Green Lane","Sheffield","Wiltshire","CR1 1AA","AD00716"
9068742434,1038,"The Rufus Centre","Bramerton Street","Nottingham","Hampshire","SP1 2AA","AD00717"
4093609667,241,"Brayford Pool","Thornhill Road","Bradford","Greater London","NR1 3AA","AD00718"
9792358935,1495,"The Sands","Marylebone High Street","Blackpool","East Sussex","NG1 2AA","AD00719"
3638541363,642,"The Landmark","Lauderdale Road","Sheffield","Cheshire","BD1 3AA","AD00720"
3939402214,764,"The Strand","Kensington Palace Gardens","Nottingham","Suffolk","NG1 2AA","AD00721"
9154669391,267,"The Big One Apartments","Chipping Norton Street","Swindon","Wiltshire","SR1 3AA","AD00722"
177010223,82,"The Triangle","Addison Road","Wolverhampton","Leicestershire","CA1 1AA","AD00723"
1897301472,263,"The Silk Mill","Lauderdale Road","Manchester","Greater London","CB1 1AA","AD00724"
9143075037,1438,"Deansgate Quays","Elgin Avenue","Bournemouth","Leicestershire","GL1 2AA","AD00725"
9857227562,449,"Bede House","Thornhill Road","Northampton","Merseyside","SN1 3AA","AD00726"
3442571243,1036,"Cathedral Green","Lyttelton Road","Luton","Warwickshire","BD1 1AA","AD00727"
8985425404,298,"The Bottle Yard Studios","Fitzroy Square","Northampton","Hampshire","PL1 2AA","AD00728"
4507079209,511,"Edgbaston Park","Notting Hill Gate","Bradford","Surrey","BN1 3AA","AD00729"
2259703283,1304,"Kampus","Bramerton Street","Reading","North Yorkshire","TS1 2AA","AD00730"
7324306438,751,"The Elements","Barnsbury Road","Lincoln","Essex","NN1 2AA","AD00731"
6829648157,272,"The Ascent","Wilton Road","Peterborough","East Sussex","NR1 1AA","AD00732"
4682722018,1198,"Tombland","Notting Hill Gate","Chester","Merseyside","NG1 3AA","AD00733"
8683427013,635,"The Residence","Highbury Fields","Luton","Northamptonshire","S1 3AA","AD00734"
7400326511,2,"The Beacon","Gillespie Road","Lincoln","West Yorkshire","LE1 1AA","AD00735"
7256952937,1438,"Wapping Wharf","Lauderdale Road","Oxford","Surrey","B1 1AA","AD00736"
4271630284,1474,"The Custard Factory","Gillespie Road","Bradford","South Yorkshire","FY1 1AA","AD00737"
4296412272,489,"The Workstation","Church Street","Blackburn","North Yorkshire","SO1 3AA","AD00738"
636120732,339,"The Barbican","The Boltons","Lincoln","Cornwall","CR1 2AA","AD00739"
5087316786,677,"The Liver Building","Lyttelton Road","Lincoln","Nottinghamshire","EX1 2AA","AD00740"
1583557857,1238,"The Harlequin","Notting Hill Gate","Exeter","Durham","BN1 3AA","AD00741"
9322937386,1043,"The Mailbox","Bramerton Street","Rochdale","Merseyside","B1 3AA","AD00742"
9722869752,702,"The Brewery Wharf","Wimbledon Park Road","Leeds","Bedfordshire","LU1 3AA","AD00743"
1524700991,1252,"The Outlet Swindon","Elgin Avenue","Southampton","Essex","BD1 1AA","AD00744"
391396188,849,"Leopold Square","Wimbledon Park Road","Chester","Greater Manchester","SN1 2AA","AD00745"
604779615,124,"The Cube","Lyttelton Road","Norwich","Oxfordshire","OL1 2AA","AD00746"
7370061108,489,"The Workstation","Church Street","Blackburn","North Yorkshire","SO1 3AA","AD00747"
1467404039,836,"The Norwich Lanes","Barons Court Road","Milton Keynes","Durham","NG1 2AA","AD00748"
9018909777,939,"The Quays","Barnsbury Road","Birmingham","Norfolk","TS1 1AA","AD00749"
9142421322,243,"The Lansdowne","Gillespie Road","Oxford","Lancashire","EX1 1AA","AD00750"
8978938299,1038,"The Rufus Centre","Bramerton Street","Nottingham","Hampshire","SP1 2AA","AD00751"
1780459041,1164,"Church Wharf","Alverstone Street","Exeter","Derbyshire","NN1 2AA","AD00752"
6521387413,782,"The Elements","Addison Road","Salisbury","East Riding of Yorkshire","NE1 2AA","AD00753"
5572274178,215,"Crusader Court","Church Street","Doncaster","East Riding of Yorkshire","GL1 3AA","AD00754"
7454965423,1346,"Brayford Pool","Canonbury Grove","Salisbury","Suffolk","B1 2AA","AD00755"
7448656317,806,"Midsummer Boulevard","Askew Road","Norwich","Northumberland","BH1 2AA","AD00756"
8754468655,800,"Trinity Walk","Notting Hill Gate","Leicester","Cumbria","SO1 1AA","AD00757"
7898504968,640,"The Landmark","Thornhill Road","Salisbury","East Sussex","IP1 1AA","AD00758"
2261961766,136,"The Hive","Weltjie Road","Bolton","East Riding of Yorkshire","LE1 1AA","AD00759"
683208306,806,"Abington Street","Wimbledon Park Road","Leeds","Cumbria","HU1 2AA","AD00760"
6403243977,918,"The Oracle Centre","Wilton Road","Bristol","Essex","CV1 1AA","AD00761"
6484058423,651,"High Street","Bramerton Street","Plymouth","West Sussex","LU1 1AA","AD00762"
4030705766,1445,"Waterfront","Addison Road","Northampton","Lancashire","TS1 3AA","AD00763"
4118670194,635,"Cathedral Green","Elgin Avenue","Ipswich","Cambridgeshire","TS1 3AA","AD00764"
247038547,732,"The Avenue","Askew Road","Plymouth","Suffolk","ST1 2AA","AD00765"
3533287289,292,"Milkstone Road","Barons Court Road","Leicester","Wiltshire","FY1 1AA","AD00766"
1762058014,131,"The Rows","Askew Road","Sunderland","Dorset","CR1 1AA","AD00767"
5637175357,983,"The Leverton","Sutherland Avenue","Liverpool","Dorset","YO1 1AA","AD00768"
5676121513,871,"Bathurst Buildings","Sutherland Avenue","Swindon","Cornwall","DY1 2AA","AD00769"
9163281449,1288,"Velocity Apartments","Parsons Green Lane","Rochdale","West Sussex","DN1 3AA","AD00770"
7246004521,222,"Bournville Wharf","Barons Court Road","Doncaster","Gloucestershire","WV1 2AA","AD00771"
3150124832,1437,"Deansgate Quays","Randolph Crescent","Gloucester","Hertfordshire","OX1 1AA","AD00772"
4254614063,1437,"The Promenade Apartments","Lyttelton Road","Middlesbrough","Norfolk","BN1 2AA","AD00773"
5704364586,834,"Waterfront","Addison Road","Milton Keynes","Gloucestershire","PE1 1AA","AD00774"
1087988195,1198,"Tombland","Notting Hill Gate","Chester","Merseyside","NG1 3AA","AD00775"
689880359,1394,"The Curve","Alverstone Street","Milton Keynes","Buckinghamshire","WD1 1AA","AD00776"
7921245706,682,"Victoria Gate","Elgin Avenue","Newcastle upon Tyne","Nottinghamshire","RG1 1AA","AD00777"
9075744161,1268,"Kampus","Gillespie Road","Norwich","Staffordshire","PL1 2AA","AD00778"
8453075670,1104,"Abington Street","Wimbledon Park Road","Newcastle upon Tyne","Hertfordshire","WV1 3AA","AD00779"
3158626160,1014,"Cathedral Quarter","Barons Court Road","Plymouth","Staffordshire","PL1 1AA","AD00780"
4861121140,537,"Manchester One","Gillespie Road","Blackpool","East Sussex","TS1 1AA","AD00781"
5628987204,420,"The Lansdowne","Parsons Green Lane","Leeds","Gloucestershire","OL1 1AA","AD00782"
1355532701,1393,"Brindleyplace","Church Street","Bradford","Tyne and Wear","SP1 2AA","AD00783"
1469274760,1020,"Brindleyplace","The Boltons","Bolton","Merseyside","MK1 1AA","AD00784"
9178603218,185,"St. Annes Way","Canonbury Grove","Southampton","Cumbria","SO1 2AA","AD00785"
3013209038,919,"Quayside Quays","Gillespie Road","York","Hampshire","BS1 1AA","AD00786"
9177513630,1425,"The Centre MK","Notting Hill Gate","Nottingham","Essex","EX1 1AA","AD00787"
8676644667,315,"The Park","Gillespie Road","Lincoln","Northumberland","SO1 3AA","AD00788"
5522788089,304,"Lace Market Wohnungen","Notting Hill Gate","Sheffield","Surrey","TS1 3AA","AD00789"
5272915917,924,"Moda Living","Lauderdale Road","Chester","Lancashire","LE1 3AA","AD00790"
7653236065,858,"The Waterfront","Elgin Avenue","Plymouth","Durham","CA1 3AA","AD00791"
5698269017,804,"Kampus","Highbury Fields","Manchester","South Yorkshire","B1 3AA","AD00792"
4950938053,1082,"The Curve","Canonbury Grove","Reading","Greater London","TS1 2AA","AD00793"
